user_id,Place ID,Name,Summary,Price Level,Address,Latitude,Longitude,Overall Rating,Opening Hours,Total Reviews,Reviews,Review Ratings,user_ratings,visit_date,visit_time
51,ChIJG2Vx-AROqEcRKSqOUNzM2fY,KAFFE,"Cozy setting with armchairs & outdoor tables, offering coffee, snack plates & sweets.",1.0,"Immanuelkirchstraße 6, Berlin",52.53272339999999,13.423205,4.4,"Monday: 8:00 AM – 7:00 PM, Tuesday: 8:00 AM – 7:00 PM, Wednesday: 8:00 AM – 7:00 PM, Thursday: 8:00 AM – 7:00 PM, Friday: 8:00 AM – 7:00 PM, Saturday: 9:00 AM – 7:00 PM, Sunday: 9:00 AM – 7:00 PM",360,"['Simple but tasty food with great coffee shop atmosphere and friendly staff. This place is cosy and relaxing. Definitely recommend!', 'Had a great salad here. Decaf latte, good service!! 1h time limit on working with a computer, which should be a thing everywhere', 'A cozy breakfast spot, the staff is lovely and I definitely recommend the freshly made orange juice ❤️.']","[5, 5, 5]",4,2023-12-22 20:34:25.537068,21:31:12
51,ChIJcx6bYQRSqEcRrtYwfRHc3Ew,OMONI 오 모 니,"Simple, wood-lined environment with counter seating, offering sushi, sashimi & rice dishes.",2.0,"Kopenhagener Straße 14, Berlin",52.54916359999999,13.4088857,4.6,"Monday: Closed, Tuesday: Closed, Wednesday: 5:00 – 11:00 PM, Thursday: 5:00 – 11:00 PM, Friday: 5:00 – 11:00 PM, Saturday: 5:00 – 11:00 PM, Sunday: 5:00 – 11:00 PM",949,"['Amazing sushi place.\nProbably I would keep the crown of best sushis of Berlin between them and Sasaya.\nLoved the super fresh fish, delicious combinations, perfectly cooked rice, beautiful ceramics and a lovely, calm and peaceful atmosphere.\nExtra kudos for an AC (not so common in Berlin) and for being pet friendly.\nAbsolutely wonderful experience, can only recommend!\nThanks for the great service as well.', 'Wow, if you are looking for some amazing and authentic sushi in Berlin, I definitely recommend this restaurant. Make sure to book your table as it can get packed and it’s so worth it! It’s a chill spot where you can enjoy some great sushi for a great price.', 'Absolutely bizarre experience very badly handled by inexperienced staff.\n\nThis is not a food review as we werent served. We were visiting our friend in Berlin who reserved the table for us a week in advance. He’s been to this restaurant many times and is (was) a loyal customer.\n\nWhen we showed up they told us that our name is not on the list and that they dont have any table for us (most of the tables were still free as the people didnt show up for their reservations).\n\nThey even asked my friend to show a call log to prove that he called. Which he did! It was an obvious mistake on the part of this restaurant’s staff, but instead of serving a customer who was already in the restaurant and arranging us a table while rescheduling someone who had a reservation later, they just behaved silly, repeating the same „we see you called but the list..” like a broken record.\n\nWe finally left because it was clear they were incapable of correcting their mistake and found much better option for dinner at the end.']","[5, 5, 1]",5,2023-12-05 20:34:25.537066,22:00:25
51,ChIJrVVFO9tTqEcRHwfjA9SC1ac,leo e pepe,"Refined, traditional restaurant plating Italian dishes such as stone-oven pizza & pasta.",2.0,"Binzstraße 16, Berlin-Bezirk Pankow",52.56338,13.4194049,4.7,"Monday: 4:00 – 11:00 PM, Tuesday: 4:00 – 11:00 PM, Wednesday: 4:00 – 11:00 PM, Thursday: 4:00 – 11:00 PM, Friday: 4:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 11:00 PM",598,"['Great food , even greater people. 5/5 would absolutely recommend to everyone. Will definitely come back if in Berlin again.', 'I have tried several restaurants, but the bestest dish I ever loved in entire Berlin was mousse al cioccolato. Its a mouth watering dessert which has dark chocolate and coffee taste and as you put in in your mouth, it melts like butter. Delicious is also a very small word I would say. Do try it once if you visit this restaurant.', 'My best Italian restaurant in Berlin. Tasty food and excellent service. All waiters are great very polite and professional. Pizza is fantastic but I love the most Gnocchi e Pepe ❤️👌']","[5, 5, 5]",2,2024-05-26 20:34:25.537071,18:17:39
51,ChIJww-hU8lPqEcRgBxIEUk7yKk,Tangs Kantine,Dim sum & classic Szechuan & Shanghai cuisine served in a modest eatery with a sidewalk terrace.,2.0,"Dieffenbachstraße 18, Berlin-Bezirk Friedrichshain-Kreuzberg",52.4924846,13.4162999,4.1,"Monday: 12:00 – 11:00 PM, Tuesday: 12:00 – 11:00 PM, Wednesday: 12:00 – 11:00 PM, Thursday: 12:00 – 11:00 PM, Friday: 12:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 11:00 PM",534,"['Tasty authentic food. I ate dimsams, a small portion of wonton soup and cucumber salad (be careful, it is really spicy. I ll be glad to return here. Any smell of cooking in the restaurant, by the way.', 'It gets really busy during lunch time, cash payment only. Food was tasty, love their fluffy white rice!', 'Had imagined it’s a good authentic Chinese place. Maybe it is, if we go back and try some more selections. But overall, it was pretty underwhelming.\n\nSeating outdoors is possible and we got the wok tips (fried dumplings) and the Shanghai Ente and Ente im Glück. Neither of them are that great, the dumplings were fine, nothing spectacular.\n\nStarters came out pretty quick, but food took a pretty long time to come out. So as mentioned earlier, give it a shot but it wouldn’t be on my list of recommendations. An average place for me.']","[5, 4, 2]",1,2024-08-29 20:34:25.537063,22:39:21
52,ChIJ3Ts1mhBQqEcR80vtHN8T9To,McDonald's,"Classic, long-running fast-food chain known for its burgers & fries.",2.0,"Werner-Voß-Damm 62, Berlin",52.4750795,13.3680156,3.0,"Monday: 9:00 AM – 12:00 AM, Tuesday: 9:00 AM – 12:00 AM, Wednesday: 9:00 AM – 12:00 AM, Thursday: 9:00 AM – 12:00 AM, Friday: 9:00 AM – 1:30 AM, Saturday: 9:00 AM – 1:30 AM, Sunday: 9:00 AM – 12:00 AM",868,"['Even if the staff was nice, the Royal cheese Hamburger was dry and I’m talking not only about meet but the bun was crispy and it shouldn’t. On top of that we were told that they don’t sell some of burgers that are in the standard McDonald’s menus, for example filet-o-fish and even if the position that you want is in “their” menu you can’t be sure if it’s available. Do not recommend that restaurant. :(', 'It seems dangerous to go into 3 star mcdonalds, but in Berlin its average. Heighest rating mcdonald is 4 stars in Berlin so we werent that much afraid of this franchize. They dont take Mcdonalds points from phone app and also the sortiment is smaller then in bigger Mc restaurants I got it. For me it was average visit of any other Mcdonalds restaurant in Europe. Stuff was very friendly and free to help. Burgers were just a classic burgers, havent seen something strange.\nYeah we liked it', 'It’s disgusting there were roaches running around :(']","[2, 4, 1]",5,2024-06-02 20:34:25.537077,10:41:04
52,ChIJC1VuyyBOqEcRHilvf08qE88,Ephraims,Long-running spot for classic German dishes in a historic mansion or on a terrace with river views.,2.0,"Spreeufer 1, Berlin",52.51576360000001,13.4067747,4.6,"Monday: 12:00 – 11:00 PM, Tuesday: 12:00 – 11:00 PM, Wednesday: 12:00 – 11:00 PM, Thursday: 12:00 – 11:00 PM, Friday: 12:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 11:00 PM",1044,"['Real authentic German food. Went there because a friend was visiting and wanted to experience traditional German cuisine.\nSo there we were, in the most German looking restaurant, with the most German tasting food. Coming from a place where German food was often regarded as bland and boring I was pretty surprised to discover it’s not really the case! I mean, not a huge fan of boiled or steamed food so I guess I wasn’t going to be a big fan of it anyways but it’s some of the nicest boiled potato and steamed fish I’ve tried. Also the decor and the service were perfect. Thanks!', 'Really good food, the Pike was fantastic. Brilliant atmosphere and excellent service. Most amazing Apfel Strudel to end a perfect lunch.', 'Best food I have had during my 5 days in Berlin, and cheap price as well! Salad had very fresh vegetables, smoked salmon was wonderful, and presentation was pretty. Service 10/10; super helpful and friendly.']","[5, 5, 5]",4,2024-04-27 20:34:25.537080,16:53:56
52,ChIJDaDDUR1OqEcRLZ4_j3Ag4BY,I due forni,"Casual Italian restaurant serving pizza, pasta, beer & wine in a cozy, brick-lined space.",2.0,"Schönhauser Allee 12, Berlin-Bezirk Pankow",52.5308535,13.4125762,4.0,"Monday: 12:00 – 10:00 PM, Tuesday: 12:00 – 10:00 PM, Wednesday: 12:00 – 10:00 PM, Thursday: 12:00 – 10:00 PM, Friday: 12:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 10:00 PM",4097,"['The place has a vibe and food is prepared fast, with big portions and tastes amazing. However service can be faster and waiters can pay more attention to smaller groups as well. Otherwise very good restaurant and definitely recommend the house wines!!!!!', 'Amazing location, with great pizzas. The service was super friendly and we enjoyed our time on the terrace during a warm Berlin summer night. Wonderful place to gather with a larger group and have great value for your money! Especially in the area it is a great launching point for your night.', ""Suitable for a team event, a small dinner or anything in between.\nThe seafood pasta is always worth it, as is the tiramisu and I've never had a bad pizza here.\nSometimes the kitchen is a bit busy but even so you won't have to wait too long.\nGreat for takeout too""]","[4, 5, 5]",1,2024-03-26 20:34:25.537083,10:23:01
52,ChIJybmBguRNqEcRZzHBB4br45U,Zur Haxe,Waiting staff in dirndls & lederhosen serve meaty dishes like pork knuckle at this Bavarian stop.,2.0,"Erich-Weinert-Straße 128, Berlin",52.5448106,13.4369116,4.6,"Monday: 4:00 PM – 12:00 AM, Tuesday: 4:00 PM – 12:00 AM, Wednesday: Closed, Thursday: 4:00 PM – 12:00 AM, Friday: 4:00 PM – 12:00 AM, Saturday: 12:00 PM – 12:00 AM, Sunday: 12:00 PM – 12:00 AM",2683,"[""Bavarian themed restaurant, serving up a host of traditional German/Bavarian meals, from schnitzel, sauerkraut, dumplings, and their speciality slow cooked (roasted and boiled) pork knuckle and lamb shank dishes.\nThe restaurant is beautifully decorated in traditional Bavarian decor, and the staff is kitted out in traditional outfits, which adds to the experience - one waiter, who is a funny friendly guy, even went so far as to grow an impressive beard (see pics)\nEven more impressive is the food, which is rustik and homely. I had the goulash soup as a starter, which was hearty with a full depth of flavour, with a generous portion of thick cut veg and chunks of beef, and a generous portion. I then had the slow roast pork knuckle, with potato dumplings and sauerkraut, with a kind of gravy sauce. The pork fell off the bone, and was tender and moist, coated with a beautifully crisp and fatty crackling, which was all made to work with the sauce and sauerkraut to cut through the richness of the fat.\nThe portion sizes were HUGE, and definitely something you could share with 2 people, if you don't feel like you could face a whole portion on your own, which I had to force myself to do.\nI had a look at the schnitzel another table had next to me, and vowed to go back just to try that when next in Berlin, it looked so good!\nAs well as the amazing food, the staff were super warm, friendly, and accommodating. I turned up without a booking, and they happily squeezed me in between bookings without making me feel a nuisance.\nI had a lovely pint of Warsteiner with the meal, and all in all it came to only €30.50 (£25) which, in the UK could easily be double that amount. Considering the portions are enough for 2, then I'd say that's great value for money.\nI can't recommend this place more!"", 'Homely Bavarian restaurant with lovely warm atmosphere. The food is great, the service is always very good.', 'A nice and traditional German restaurant with spacious and cozy environment. The foods are very clean and delicious. I specially like schnitzel a lot. The desserts here are very delicious and not too sweet. Vanilla ice cream is perfect taste. I recommend to visit this place. The staff are nice and friendly.']","[5, 5, 5]",1,2024-08-12 20:34:25.537074,18:27:59
53,ChIJ61P_Gt9RqEcR0Zp4VZCfHHw,Humboldt Forum im Berliner Schloss,"Originally built in the 15th century, this stately royal & imperial palace offers exhibits & tours.",,"Schloßplatz 1, Berlin",52.517277,13.4016359,4.4,"Monday: 10:30 AM – 6:30 PM, Tuesday: Closed, Wednesday: 10:30 AM – 6:30 PM, Thursday: 10:30 AM – 6:30 PM, Friday: 10:30 AM – 6:30 PM, Saturday: 10:30 AM – 6:30 PM, Sunday: 10:30 AM – 6:30 PM",7906,"['Visited Humboldt Forum in June 2024 on a sunny weekend. The Museum Island was crowded with visitors relaxing and enjoying the sun. The Forum is located at the center of the island, and next to the subway line 5. The visit to Humboldt Forum was very pleasant. The collections are mostly free. Couple of highlights about its facility: 1. lockers and cloakroom allows flight carry on size luggage, and check them for visitors for free. 2. There is a bistro with various reasonably priced lunch options. 3. Roof terrace costs 5 Euro for access. But one can make a reservation at its roof terrace restaurant Baret to enjoy a cup of coffee and the Dom view. I went there for its Asian Art collection located on the third floor, and happily surprised with its temporary collections there, especially with the Wang Shu designed exhibition hall. Of course, one question the visitors might have after reading the descriptions of some of the objects in the hall is  the museum\'s efforts and role in addressing the ethical dilemma of preserving those admittedly ""looted"" during the Boxer Rebellion. Overall, the Forum also made efforts in including more English language description of objects that\'s more friendly to non-German speaking visitors. At the beginning of the Asian Art collection, there is also a timeline of the transformation of its collection since 19th century. One suggestion for future improvement of presenting such a timeline is to use different colors for English and German texts, and explain acronyms on the side. It would be easier for the visitors to follow.', ""Lovely and magical place, for me it's one of the best places and one of the  best areas in Berlin. Not only is the museum free, but it contains great exposition and great items inside.\n\nThere is an observatory which is around 5 euros to access but you'll have one of the best views in Berlin. You won't regret visiting here."", 'The rooftop must be one of the best places to see the sunset and also see couples of tourist attractions like Berlin Cathedral, TV towel, etc. Plus, the staff at the roof top are very friendly, there wasnt anything I like on the main menu, so I only want to order drinks. And he said, dont worry. Just enjoy the view.']","[4, 5, 5]",2,2023-09-16 20:34:25.537085,21:52:36
53,ChIJG_cDGdtRqEcR4ZXXlDTg-uI,Charlotte & Fritz,"Upscale fine-dining venue with chandeliers, serving acclaimed French-inspired meat & seafood dishes.",4.0,"Charlottenstraße 49, Berlin",52.51525280000001,13.3907528,4.3,"Monday: Closed, Tuesday: Closed, Wednesday: Closed, Thursday: 6:00 – 10:30 PM, Friday: 6:00 – 10:30 PM, Saturday: 6:00 – 10:30 PM, Sunday: Closed",159,"[""There are different high-class restaurants. This one have their own old German atmosphere and a very tasty fresh dishes. The portions aren't so big, that you can't breathe, but also aren't too small, that you are going away hungry. I think three courses are enough. Also, there is a choice of an old and good alcohol, such as armaniak, Obstler, good vibes and others."", 'Wow ! What can I say ! simply stunning ... the whole experience was fabulous. My finance booked a surprise evening for my family/friends and I for my 50th Birthday week-end ! The restaurant did an outstanding job and we all loved it from start to finish. All the staff were outstanding  - their customer service skills were beyond excellent ! I have to give a shout out to the head waiter who has served at the hotel where the restaurant is for 30 years.\n\nThe food was absolutely divine and the restaurant setting was stunning. We were a group of 12 , and the entire restaurant team handled us so well.\n\nThank you so much for making my birthday week-end in Berlin so memorable.', 'We have dined at the Charlotte&Fritz on New Year’s eve. Not only was the food delicious and the wine great, but also the ambience and the service of the personnel could not be any better. The restaurant is   equipped with stylish furniture, and nice   decorations which we were lucky to enjoy because we visited on the 31/12.\nThe wine made an excellent combination with the aesthetic meals.\nIf you are fond of gourmet food and nice stylish restaurants-Charlotte&Fritz is for you:)']","[5, 5, 5]",1,2023-11-28 20:34:25.537096,14:13:21
53,ChIJJQ4peMYjZUERGRMjwXNM1Qw,Zille-Stube,Old-fashioned restaurant with outdoor seats preparing traditional fare & cocktails.,2.0,"Spreeufer 3, Berlin",52.5160484,13.4058285,4.4,"Monday: 12:00 – 11:00 PM, Tuesday: 12:00 – 11:00 PM, Wednesday: Closed, Thursday: 12:00 – 11:00 PM, Friday: 12:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 11:00 PM",916,"['May 2024 update.\nFantastic spot directly at the water. Personnel was very friendly and food was great. Berliner dishes looking great and tasting even better. Highly reccomended. Large and clean toilets are a plus.', 'A beautiful place well located overlooking the Spree River, pleasant atmosphere, good food and generous portions', 'Excellent spot to sit by the River Spree, have a few drinks and order some pretty good food, service was excellent, food was great, and the views amazing. A little pricey but you are paying for the location.']","[5, 5, 4]",5,2023-12-21 20:34:25.537091,18:46:53
53,ChIJiXMDE7xRqEcRIZx1BEX18-k,Zollpackhof,"Restaurant with central fire, 2 patios & beer garden serving German food with Mediterranean twists.",2.0,"Elisabeth-Abegg-Straße 1, Berlin",52.5213107,13.3668981,4.3,"Monday: 12:00 – 11:00 PM, Tuesday: 12:00 – 11:00 PM, Wednesday: 12:00 – 11:00 PM, Thursday: 12:00 – 11:00 PM, Friday: 12:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 11:00 PM",9182,"['Fantastic place to eat, drink, and relax. The terrace is lovely and has the full menu from the restaurant (German and English menus available). Service is perfect - efficient and friendly. We came back another day and tried the biergarten, under an ancient wide spread tree that sheltered us from the sun or sprinkles.\n\nI really liked the white asparagus, only in season during early summer, and the cheese sauce for the pretzel.', 'Relatively high end German beer garden with tasty food, great beer and wine, also friendly attentive staff. Been here a couple of times and it never disappoints. Great buisness lunch deal 14 euros and water included. Will return again when in the neighborhood', ""Just sat down for a beer to enjoy the view and it started raining!\nStayed to eat and enjoy a beer or 2 , lovely calming garden area , good food and drink , tried the snapps, it's not for everyone! Lol\nWe had to ask nicely, but the restaurant did allow us to take away a cake for birthday 🎂""]","[5, 5, 5]",5,2023-10-30 20:34:25.537099,18:37:20
53,ChIJuyZvdtlRqEcRmXkcXNlKLG8,Lunch Time,"Compact Italian counter-serve place offering pizza, pasta & salads in informal surrounds.",2.0,"Jägerstraße 34, Berlin",52.5142526,13.3971701,4.1,"Monday: 8:00 AM – 7:00 PM, Tuesday: 8:00 AM – 7:00 PM, Wednesday: 8:00 AM – 7:00 PM, Thursday: 8:00 AM – 7:00 PM, Friday: 8:00 AM – 7:00 PM, Saturday: Closed, Sunday: Closed",550,"['Nice place for breakfast. Everythig was very fast. Pizza, egg breakfast, coffee were very tasty. Friendly staff. Recommended.', 'Fine little cafe with many different things to eat.\nI tried a pizza 🍕 slice and it was huge :)\nFlavor was okay but a bit bland. Could not eat everything.\n\nA bit nosy with a boom box blasting radio over the place.\n\nIt was clean', 'A short walk from Museum Island, this Pizza/Pasta place was a nice lunch break for the hungry traveler. The veggie pizza, lentil soup, and house salad all hit the spot. Even our picky eater devoured his food.']","[5, 3, 5]",1,2024-06-08 20:34:25.537094,11:08:26
53,ChIJx7BFApZRqEcRwhIcNsm5O3U,Fatih Servet Döner,"Petite counter-serve member of a chain serving meat skewers, plus salads & pizza.",2.0,"Europaplatz 1 Hauptbahnhof, Gleis 7, Berlin",52.5255936,13.3692832,3.7,"Monday: 9:00 AM – 4:00 AM, Tuesday: 9:00 AM – 4:00 AM, Wednesday: 9:00 AM – 4:00 AM, Thursday: 9:00 AM – 4:00 AM, Friday: 9:00 AM – 4:00 AM, Saturday: 9:00 AM – 4:00 AM, Sunday: 9:00 AM – 4:00 AM",923,"[""I enjoyed my visit here. The staff were super friendly, which made the whole experience even better. One thing that really stood out was how fast they cooked everything. If you're in a rush, this place is perfect for grabbing a quick bite. No long waits here, just speedy service and hot food. I went for the dürüm, and it was filling. The taste was good—nothing too crazy, but good. Plus, the portions were pretty generous, so you’re definitely getting your money’s worth. All in all, this döner spot has a lot going for it: friendly staff, quick service, and decent prices. It's a great pick if you need something fast and tasty."", 'It is very tasty and delicious food is delivered there. It is very strongly recommended to have your meal after a long trip and tiredness.  And the price is good and not expensive.', 'I was there at the main station after 9.30 pm, and not everything was open. So, easiest pick was kebap. I ordered a Döner box. I have to say the kebap had a different and good taste. I picked Kraüter sauce and it was tasty. The service was a bit chaotic for me, as the person who took my order forgot to process my order. Nevertheless, they were able to realize fast once they asked me to pay for Sis Kebap, which I did not order. 😅']","[4, 5, 4]",2,2024-03-25 20:34:25.537088,23:21:26
54,ChIJKxVs_jNOqEcR8kvY9WzQuXc,Sabore,"Breakfast plates, meze & grills, plus vegan options, in rustic-chic surrounds or at sidewalk tables.",2.0,"Waldemarstraße 48, Berlin-Bezirk Friedrichshain-Kreuzberg",52.50307780000001,13.420875,4.4,"Monday: 11:30 AM – 5:00 PM, Tuesday: 11:30 AM – 10:00 PM, Wednesday: 11:30 AM – 10:00 PM, Thursday: 11:30 AM – 10:00 PM, Friday: 11:30 AM – 10:00 PM, Saturday: 4:00 – 11:00 PM, Sunday: 11:30 AM – 10:00 PM",686,"['Really nice food and really nice servers! We also had the most delicious rioja with our meal. Highly recommend for lunch or dinner. Good for vegetarians too. Cozy, casual but makes for a special meal with friends or a date night.', 'Sabore by Chef Mario, near Kotti, you can experience the passion for Napolitan cuisine expressed in every dish, from their pizzas, to their pastas, antipasti and desserts\n\nWe were impressed us by the quality, presentation and taste of the pizzas, some of which have been honoured with national and international awards\n\nWe tried 3 of their pizzas, including the award-winning Pizza Liguori - The Legend (19€), Pizza Burrata & Mortadella (19€), and Pizza Diavolo “Sabore” (17€) that came literally in flames!', 'Without a doubt, the best pizza in town! Amazing doe and the highest quality produce for toppings, including the most important ingredient: love (for pizza). Mario is a true Italian ""patrone"" and Maria provides amazing service. 5 stars!']","[5, 5, 5]",2,2024-01-13 20:34:25.537102,14:40:15
54,ChIJd3m6sDNOqEcR4isDXv7EV3Q,Milch & Zucker,"Breakfast bowls, coffee & cake plus salads & lunch dishes, in an industrial-chic space with art.",2.0,"Oranienstraße 37, Berlin-Bezirk Friedrichshain-Kreuzberg",52.50187259999999,13.4176213,4.1,"Monday: 7:30 AM – 7:00 PM, Tuesday: 7:30 AM – 7:00 PM, Wednesday: 7:30 AM – 7:00 PM, Thursday: 7:30 AM – 7:00 PM, Friday: 7:30 AM – 7:00 PM, Saturday: 8:00 AM – 7:00 PM, Sunday: 8:00 AM – 7:00 PM",748,"['My friends and I came here two days in a row in our visit of Berlin. The food and coffee is just superb. It is great value for money and a very chilled out spot.\nThere are loads of options for food such as cakes and treats as well as cooked breakfast. I had the American breakfast which was amazing. I have attached a photo but it was just nuts to get eggs and bacon as well as a hefty portion of tasty pancakes. The staff were nice too so I do recommend this breakfast spot.', 'Very tasty and well priced! We paid less for a breakfast for two than at the hostel. And they accept credit card payment.', 'We were walking by Kreuzberg and found this place. We had the most delicious cheesecake here. I was surprised by how tasty it was. The coffee was also nice but it was definitely the cheesecake that stole my heart.']","[5, 5, 5]",3,2024-04-11 20:34:25.537104,11:08:06
55,ChIJ95zYL89PqEcRlyKANk7ORQQ,tulus lotrek,"Inventive, multi-course menus & a huge global wine list in a contemporary space with rustic flair.",4.0,"Fichtestraße 24, Berlin",52.48967699999999,13.413604,4.8,"Monday: 6:30 – 11:00 PM, Tuesday: Closed, Wednesday: Closed, Thursday: 6:30 – 11:00 PM, Friday: 6:30 – 11:00 PM, Saturday: 6:30 – 11:00 PM, Sunday: 6:30 – 11:00 PM",492,"['Honestly… one of the best fine dining experiences we ever had in Germany!\nMake sure you put this restaurant onto your list.\n\nWe are still dreaming about those mouthwatering, umami sauces! 🤤 From some we would have loved to get a bucket full of them.\n\nAll in all - amazing food and outstanding wines. We went by bottle and we got some amazing recommendations.\n\nWe especially loved the laid back vibe and the warm and welcoming staff.\n\nIn our opinion they definitely deserve more michelin stars 🤩', ""Great atmosphere! We were greeted warmly with our names written on the table in chalk. The staff are extremely friendly and attentive. However, when it comes to the food, while it features many fancy ingredients—caviar, carabinero, truffle, buck meat, top-quality sushi rice—and utilizes special preparation techniques like purée, tartare, and bouillabaisse, the flavors don't always hit the mark. I was a bit disappointed with the €225 set menu. For instance, the buck meat had a strong gamey flavor mixed with blood, which was quite challenging for me to enjoy. The addition of fried dough made the dish even heavier. On a positive note, there were some delightful surprises. The chawanmushi had a subtle hint of hazelnut flavor, and the scallops featured a pine nut flavor that paired beautifully with the truffle. Given the price, I would probably not return, but it was an interesting experience overall."", 'just excellent menu curation\ngreat for celebrations\natmo is relaxed, calm, everyone minds their own business\nwe love the staff’s explanation to each course']","[5, 4, 5]",4,2024-04-08 20:34:25.537110,13:32:06
55,ChIJc6hIGgNOqEcRvncK4vJvsGE,Aromi e Sapori - Restaurant & Weinbar,"Elegant Italian option with sidewalk tables, offering wine & familiar favorites like pasta.",2.0,"Straßburger Straße 29, Berlin",52.53247270000001,13.4172129,4.5,"Monday: 5:30 – 11:00 PM, Tuesday: 5:30 – 11:00 PM, Wednesday: 5:30 – 11:00 PM, Thursday: 5:30 – 11:00 PM, Friday: 5:30 – 11:00 PM, Saturday: 5:30 – 11:00 PM, Sunday: Closed",308,"['Might have become my favorite italian place. Food was delicious, generous portions - great atmosphere.\nNeed to come back soon to try more things on their menu!\nCarpaccio was fab, Carbonara and the ragu/burrata pasta as well. Tiramisu was great👍🏽', 'Super good pasta, very good servings.\nRavioli was amazing and the pasta carbonara as well.', 'Wonderful food, wine, and atmosphere. Typical italian restaurant with a small but very nice selection of dishes.\nWe took the fish platter for two and the cannoli. Wonderful sicilian wine selection.  Highly recommended when in Berlin.']","[5, 5, 5]",1,2023-10-17 20:34:25.537107,20:15:56
56,ChIJE4uglhhQqEcRDjEmmj2bGCE,Biertempel 2,"Schnitzel, plus German fish dishes & grills, in a simple, old-school interior or a beer garden.",1.0,"Boelckestraße 28, Berlin-Bezirk Tempelhof-Schöneberg",52.4800318,13.3767976,4.1,"Monday: 8:00 AM – 11:00 PM, Tuesday: 8:00 AM – 11:00 PM, Wednesday: 8:00 AM – 11:00 PM, Thursday: 8:00 AM – 11:00 PM, Friday: 8:00 AM – 11:00 PM, Saturday: 8:00 AM – 11:00 PM, Sunday: 8:00 AM – 11:00 PM",1909,"[""Dinner was very tasty. Portions in perfect size. Prices reasonable. 9-13 euro for dish. Personel nice. I was very hungry so I was happy that I didn't have to wait long time for dish - it was very quick. It's good place to feel old fashioned German style. But also the decoration of place was little bit funny. Plus is that they have nice beer garden."", 'Great food and service. Lovely outdoor seating (indoor seating available).', 'Tasty food, true German cuisine, huge portions at good and reasonable prices.']","[4, 5, 5]",2,2023-12-13 20:34:25.537121,11:37:56
56,ChIJL7-32ZdPqEcRN8GhS6gou9Y,La Stella Nera,"Hip, eco-conscious venture known for wood-fired vegan pizzas & calzones, plus desserts.",1.0,"Leykestraße 18, Berlin-Bezirk Neukölln",52.4750076,13.42793,4.6,"Monday: Closed, Tuesday: 5:00 – 11:00 PM, Wednesday: 5:00 – 11:00 PM, Thursday: 5:00 – 11:00 PM, Friday: 5:00 – 11:00 PM, Saturday: 5:00 – 11:00 PM, Sunday: 5:00 – 11:00 PM",1616,"['This place was nice! I tried the margarita pizza and the pepperoni pizza. The vegan cheese and salami were good and the crust on both was excellent, but I found the pizzas could have used a few more toppings. My friend let me try some of his polenta fries with garlic dipping sauce and those were super yummy, I’d definitely order those next time.\n\nI was confused about why where there were so many options without cheese and only a few with cheese… I would have liked to have tried the mushroom pizza with cheese.\n\nThe atmosphere was cool and the service was fine.', ""Excellent pizza with nice fluffy dough. It was hardly noticeable that the cheese was vegan. We had the heavy weather calzone and the asparagus pizza and both were great.\nWe didn't have to wait long despite the place being rather full and the staff were very friendly."", 'Gorgeous pizza from a wood oven. We had a diavola and carciofina piccante. Unlike other vegan pizza places you get the chance to get some additional proteins on your pizza due to tofu and seitan toppings. We loved that and definitely coming back. We didn’t have a reservation but for two people it wasn’t a big deal to get a table with a bit of waiting time.']","[4, 5, 5]",3,2023-12-03 20:34:25.537118,13:20:23
56,ChIJcV4RfQFSqEcRAH6ehsDH0BI,Villa Rodizio,"High-ceilinged, art nouveau venue combining churrascaria, Mexican cantina & Argentine steakhouse.",2.0,"Milastraße 2, Berlin-Bezirk Pankow",52.54546579999999,13.4114636,4.4,"Monday: Closed, Tuesday: 6:00 – 11:00 PM, Wednesday: 6:00 – 11:00 PM, Thursday: 6:00 – 11:00 PM, Friday: 5:00 – 11:00 PM, Saturday: 5:00 – 11:00 PM, Sunday: 4:00 – 10:00 PM",5602,"[""Enjoyable Rodizio style restaurant on the outskirts of town. They are very happy to please you. I had a tough piece of beef, which was inedible and they couldn't do enough to put it right! Basic but satisfactory salad bar, excellent service. I would happily visit again."", 'What a great experience! A ten course meat feast sounds impossible,  but the way it is done is really good. They bring the skewers of the different meats straight from the spit and carve off washer you want at the table. There is good variety,  and buffet vegetables and salad to go with it. Make sure you are hungry when you go! The service we got from Angelo was excellent. Friendly and helpful. Highly recommend', 'Great food, huge variety at the buffet. Meat has never stopped for a minute. Food was delicious, service was friendly and proficient. We had a great time!']","[4, 5, 5]",5,2023-09-15 20:34:25.537124,22:17:22
