Place ID,Name,Summary,Price Level,Address,Latitude,Longitude,Overall Rating,Opening Hours,Total Reviews,Reviews,Review Ratings
ChIJzxLug61PqEcRli_op1QoIjI,Biergarten Jockel,"Burgers, flammkuchen pizzas, beer & cocktails at an industrial-style bar with a large garden.",1,"Ratiborstraße 14c, Berlin-Bezirk Friedrichshain-Kreuzberg",52.4919277,13.4385616,3.9,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 11:00 AM – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",940,"['Bad service. You order three drinks you get completely different drinks. You order food you get wrong food. And everything takes very long. It looks like employees are not interested to serve the customers.\n\nObviously, because of the playing ground for kids and lack of similar places this Biergarten already starts to be ok, but then you visit the toilet….and you can’t lock the door!\nThis is a no go!!!!', 'Nice beer garden next to a playground and the river making it a good option for a family evening. The beer was decent while the food was standard (we just ordered the pizzas)', 'Perfect for meeting friends with the kids. Nice beer garden and great playground. Also next to the water. Food is good enough (chips, pizza, ice cream etc.)']","[1, 5, 5]"
ChIJ7Uthcv5NqEcRVZMsrx9YRF8,Gobento,Bento is the house specialty of this Japanese restaurant serving a balance of flavors.,2,"Reichenberger Straße 118, Berlin-Bezirk Friedrichshain-Kreuzberg",52.49487070000001,13.4332469,4.6,"Monday: Closed, Tuesday: Closed, Wednesday: 8:00 – 10:00 PM, Thursday: 8:00 – 10:00 PM, Friday: 8:00 – 10:00 PM, Saturday: 8:00 – 10:00 PM, Sunday: Closed",216,"[""This place is incredible. It's pretty small and will host max 24 people. It's BYOD (Bring Your Own Drink). The host is also the chef and he's very entertaining. And the food.. Holy sh*t the food is good. Like really good. The flavors are so different and so well combined that you'll love every bit of it. And even though it doesn't look like much food, you'll be lost likely good at the end of the dinner. Price wise, we're talking between 20-25pp, which goes a long way with the qualify of food that you're having. Just awesome."", 'Its superb experience as it was 3 courses menu omakase style (surprise menu by the chef on the spot). The food itself was japanese fusion and all was super yum. Here you supposed to bring your own beverage with glass, because they dont sell any beverages. But we could storage our beverage in their fridge :). Please do reservation as they only accept limited guests per night and keep in mind it starts at the same time (be on time).', ""What a phenomenal experience. Really cool spot. If you're into an unconventional, raw experience where the owner is personally taking care of you from the reservation, checking dietary needs, preparing, cooking, serving and describing what is presented in front of you, and such tasty and elaborate display of food with 3 courses... then this is for you. Had a really fun and romantic evening with bringing our own wine. Thanks! Looking forward to our next visit.""]","[5, 5, 5]"
ChIJp1eUVbNPqEcReoQxg5fUiIo,Facciola,"Italian wines & cuisine offered in a cool, relaxed space with a chalkboard menu & sidewalk seating.",2,"Forster Straße 5, Berlin-Bezirk Friedrichshain-Kreuzberg",52.4958018,13.4335842,4.8,"Monday: 6:00 – 10:00 PM, Tuesday: 6:00 – 10:00 PM, Wednesday: 6:00 – 10:00 PM, Thursday: 6:00 – 10:00 PM, Friday: 6:00 – 10:00 PM, Saturday: 6:00 – 10:00 PM, Sunday: Closed",597,"['A cosy spot to enjoy few bottles of good wines and the cheese and cold cuts platter is the best! The staff was also very nice and took great care of us the whole time. We had their specials today, a slow cooked chicken with so much flavours! Definitely will come back!', 'Great food, great wine and great experience. A full round tour of Italy and Italian culture all in a single place! Auro the owner, and all the staff are nice and prepared, making you feel at home in a second. Truly a recommended place, especially if you fancy a good bottle of wine! 🍷', 'As an Italian, I can say we had an authentic Italian experience. Great food and wines selection, cozy atmosphere. We had so much fun :) Definitely one of my favourite places in Berlin.']","[5, 5, 5]"
ChIJQyyOL7RPqEcR6s0TvViXq90,Tischendorf,"Shabby-chic cafe with an eco-conscious focus, offering cakes & plentiful vegan options.",2,"Friedelstraße 25, Berlin-Bezirk Neukölln",52.49205999999999,13.42825,4.5,"Monday: 10:00 AM – 6:00 PM, Tuesday: 10:00 AM – 6:00 PM, Wednesday: 10:00 AM – 6:00 PM, Thursday: 10:00 AM – 6:00 PM, Friday: 10:00 AM – 6:00 PM, Saturday: 10:00 AM – 6:00 PM, Sunday: 10:00 AM – 6:00 PM",355,"['The salad was full of sand (very uncomfortable to eat), the orange juice full of seeds and pulp, I had already finished my dish when my friend finally got his food, and typical Berlin unfriendly waiters.\nThe salmon, bread and egg was tasty though.', 'Food was extremely delicious and prepared quickly. Each and every ingredient was tasty and created an amazing meal. Staff was very kind. We highly recommend.', 'Im sitting here and I am waiting for my coffee since half an hour but chatting seems to be more interesting to the girl behind the desk. Not busy at all today.\nDoes that mean she is waiting for the beans to be harvested by the local coffee producers or is she just in a mood where she doesn’t care about the tip she already got by me.. as this is self service I‘m thinking to go to the desk and take some of the coins. I am so hungry because I came here for paying money for a My of service that I do not get at home… still dreaming of coffee.\nNow I have to pay a beggar but I gave all my coins to the girl behind the desk. I should have taken them back in the meantime. Now the beggar got nothing and.. oh the coffee is walking to my desk.\nFinally.']","[2, 5, 3]"
ChIJ9XBBNadPqEcR95aBvgEnRuE,Pipaso Pizzeria,"Straightforward counter-serve joint in a narrow space offering pizza, pasta & meat dishes.",1,"Sonnenallee 148, Berlin-Bezirk Neukölln",52.4786595,13.4458378,4.2,"Monday: 12:00 PM – 12:00 AM, Tuesday: 12:00 PM – 12:00 AM, Wednesday: 12:00 PM – 12:00 AM, Thursday: 12:00 PM – 12:00 AM, Friday: 12:00 PM – 12:00 AM, Saturday: 12:00 PM – 12:00 AM, Sunday: 12:00 PM – 12:00 AM",614,"['Pasta pipaso iss very good. Also pizza is good', 'The pizza here is just okay. The prices also used to be better. Now it’s not such a great deal anymore. They are open late though and the wait for the food is usually quite short.', ""Honest to goodness food. Authentic, unpretentious, plentiful, and always solid. If you like super creamy pasta sauces, this is it. Don't expect Italian pasta but rather straight up soul food that doesnt pretend to be anything it's not.\nAnd once you get the vibe, staff is actually friendly with the occasional jokester.""]","[5, 3, 5]"
ChIJT3td16ZPqEcRwqrkpicCTMk,Mae Charoen Thai Imbiss,"Simple snack bar serving classic staples like pad Thai & tom yum soup, with takeout options.",1,"Sonnenallee 134, Berlin-Bezirk Neukölln",52.4795062,13.4440311,4.4,"Monday: 11:30 AM – 11:00 PM, Tuesday: 11:30 AM – 11:00 PM, Wednesday: 11:30 AM – 11:00 PM, Thursday: 11:30 AM – 11:00 PM, Friday: 11:30 AM – 11:00 PM, Saturday: 11:30 AM – 11:00 PM, Sunday: 11:00 AM – 11:00 PM",951,"[""The ladies that assist here are super nice, the price is really affordable for the amount of food they give. The taste is good, it can be better, but it's understandable. Drinks are a bit high on price, but it is also understandable.\n\nI can see myself returning here if i want something different one day."", 'For the price and the taste nothing even comes close! Best Thai In berlin hands down! Ran by some cool older Thai ladies they take the order cook the order scream out your order you take and eat. Great “hole in the wall” place!!! Get the squid pad kropow soooo good', 'Unfortunately the pad thai was too sweet and less flavorful than expected. The ketchup was the dominating flavour. I missed also some crunchy peanuts bits that are normally served with the pad thai.']","[4, 5, 3]"
ChIJa6BtJAtPqEcRfVVCtKgmXAA,Hallmann und Klee,"Innovative, seasonal dishes in a chic, airy venue best known for its breakfast & brunch offerings.",2,"Böhmische Straße 13, Berlin-Bezirk Neukölln",52.4738085,13.449695,4.6,"Monday: Closed, Tuesday: Closed, Wednesday: 6:30 – 11:00 PM, Thursday: 6:30 – 11:00 PM, Friday: 6:30 – 11:00 PM, Saturday: 6:30 – 11:00 PM, Sunday: Closed",671,"['Amazing food, fantastic flavours and the alcohol free pairing was exceptional. This combination was simply perfect. The service team was knowledgeable and friendly. The whole experience was superb. It got kind of noisy when the restaurant filled up. But overall super good.', 'What a wonderful restaurant! It was one of my top culinary experiences in Berlin.\nWe had the non-veggie menu with alcohol-free drink pairing.\nFirst of all the savoury courses were just amazing. Everything was very well prepared and balanced - but in combination with the drinks it all went up to a whole other level. The drinks complemented all dishes perfectly, big thanks to the sommelier for this amazing job. Really hard to say which dish was the best, all had their own twist.\nWe had the feeling that dessert is not their strength, compared to all the savoury dishes before but it was still good.\nThe service was attentive and really nice. We also liked the laidback atmosphere outside at the Böhmi.\nI can 100% recommend this place and the star is more than well deserved :)', 'After quite a long time thinking about visiting Hallmann & Klee, we finally made it. If you think about it and are able to afford it: book it! We had a very very good time, food is amazing, wine pairing could be shared and is a must, menus could be adjusted on a course basis between veg and non veg. Service was attentive and spot on. Standout dishes were the scallop, the dove and the kohlrabi, which doesn’t mean that the rest was not also absolutely delicious. Thank you so much for this evening!']","[5, 5, 5]"
ChIJRZO0dCxPqEcRWr1V9YFHFcA,LoveBurger,"Snug eatery serving vegan burgers & bowls made with area-sourced ingredients, plus smoothies & beer.",None,"Treptower Straße 90, Berlin",52.4790188,13.4490972,4.8,"Monday: Closed, Tuesday: Closed, Wednesday: 5:00 – 9:30 PM, Thursday: 5:00 – 9:30 PM, Friday: 5:00 – 10:00 PM, Saturday: 5:00 – 10:00 PM, Sunday: 5:00 – 9:30 PM",345,"['We had two orders of the Deutscher Burger Beyond that come with potato wedges & loved them. The Deutscher is everything I look for in a vegan burger & I could easily have eaten a double serving of the fries. I’d give LoveBurger a contender status for having one of the best burgers in Berlin… That said, the one thing that keeps this review from being a 5 star rating is the fact that €36.80 for two burgers & fries is kind of outrageous. Being from the USA, I’m accustomed to the inflation impact & consumer gouging that happens in the vegan community, but this raised my eyebrows. We will eat here again because the food is bangin’, but we’ll likely order less or not arrive hungry.', 'Just perfect!!!\n\nI had the “special” burger…. A lovely vegan burger with sweet potato Fries as sidedish\n\nNot only the food was fresh and really delicious. The owner is also such a nice and friendly person!!! Love the vibe here!\n\nI Will definately come back when i visit Berlin again!', 'This place is just amazing with bursts of flavours.. everything on the menu is so unique and just too good. They have seasonal burgers with different versions and those should not be missed at all. I highly recommend this place!!']","[4, 5, 5]"
ChIJs4DDLqdPqEcRJH4rl2mt-8A,Pizzeria da Izzi,"Late-night pizzeria offering thin-crust pies, pasta & other Italian eats in a down-to-earth setting.",1,"Sonnenallee 142, Berlin-Bezirk Neukölln",52.47916120000001,13.4447197,4.5,"Monday: 11:00 AM – 12:00 AM, Tuesday: 11:00 AM – 12:00 AM, Wednesday: 11:00 AM – 12:00 AM, Thursday: 11:00 AM – 12:00 AM, Friday: 11:00 AM – 12:00 AM, Saturday: 11:00 AM – 12:00 AM, Sunday: 11:00 AM – 12:00 AM",339,"['Reasonable prices and excellent service, but the food is terrible. Unable to get the basics like spaghetti bolognese and pizza Napoletana right. Frozen pizzas taste better.', 'The pizzas are delicious, at a good price. The staff is kind and welcoming. They all do a great job and I leave feeling good vibes everytime. A neighorhood favourite for me! :)', ""The service here was very very good. Very helpful and kind staff. They were able to adapt and provide something for every single person in my group of 15! They were able to feed all three vegans in the team sufficiently without technically having any vegan options also. Though the food was relatively three star at best, the service really brings the overall score higher. If you need a quick bite to eat and this is where you end up, it's not a bad decision at all.""]","[2, 5, 4]"
ChIJs_dwAVNQqEcRJDxQhSKEu8I,Il Sorriso,"Refined pasta & grills, plus a long wine list, in a sophisticated venue with outdoor tables.",3,"Kurfürstenstraße 76, Berlin",52.5038333,13.3477162,4.3,"Monday: 12:00 PM – 12:00 AM, Tuesday: 12:00 PM – 12:00 AM, Wednesday: 12:00 PM – 12:00 AM, Thursday: 12:00 PM – 12:00 AM, Friday: 12:00 PM – 12:00 AM, Saturday: 4:00 PM – 12:00 AM, Sunday: 4:00 PM – 12:00 AM",650,"[""Beautiful sitting area with great service, especially the handsome guy with tattoos.\nFood was good, but it crossed that line of being more fancy than appetizing. Also the drinks menu suffered in the same way.\n\nWas nice to try but wouldn't go again if I'm honest."", ""Have been there twice, both times the service was excellent, and the food delicious. Last time got the seasonal dishes with chanterelle and the carpaccio was the best I had in a long time. The prices might be a bit higher than the average place but you definitely get your money's worth. The restaurant is very big inside so sometimes it might seem empty but don't let that discourage you from finding this gourmet gem."", 'My favourite restaurant in Berlin for sure! The staff is very attentive and welcoming and the food is top level. Both fish and meat dishes are done to perfection with close attention to detail. Will come back again and again.']","[3, 5, 5]"
ChIJq5Ici01QqEcRxzW-8t_T8eI,Sakura Restaurant,"Modern Asian restaurant with an all-you-can-eat buffet featuring sushi, dim sum & noodle dishes.",1,"Kurfürstenstraße 126, Berlin-Bezirk Tempelhof-Schöneberg",52.5024639,13.3511129,4.1,"Monday: 12:00 – 10:30 PM, Tuesday: Closed, Wednesday: 12:00 – 10:30 PM, Thursday: 12:00 – 10:30 PM, Friday: 12:00 – 10:30 PM, Saturday: 12:00 – 10:30 PM, Sunday: 12:00 – 10:30 PM",2051,"['The cafe is a buffet, but the choice of food is very small. Several positions of similar meat in sauce, two waters of fried fish, there we no seafood, at least when we were there. Side dishes were also few.\nThe sushi were just awful, they were crookedly rolled, there were no options with salmon or tuna at all. Basically sushi were only with vegetables or with vegetables and crab sticks. There were only a two desserts and they were not tasty.\n\nIn addition you must order at least one drink, the prices for them are overhigh.\n\nHowever, by Berlin standards - this is a pretty cheap place and the food is unlimited. So if your goal is to eat a lot for little money and the taste is not particularly important, then this is the place for you.', ""Visiting Berlin for a couple of days with my 13 year old son who is very fussy about food so a buffet was a wise choice! We found the place very easily, a few minutes walk from Nollendorfplatz U-bahn station. We visited on a Friday evening and there was no waiting time. The food was fresh and there's a large selection of sushi, grilled meats, cooked dishes and a small veggie salad bar + deserts and ice-cream. The meat is freshly grilled before your eyes, everything we chose was delicious! The cake selection was small and my cheesecake and berry jello weren't very tasty but the ice-cream was lovely. There were two choices of noodles and they were more Chinese than Japanese style. There are no English labels for anything so we intuitively chose with our eyes! Our server was nice but didn't go out of her way to explain anything about how the buffet works but I guess is self explanatory if you've been before to similar places. The place is clean and has pleasant Japanese themed decor.  45 euros for two, with a glass of still water and a glass of sparkling water. I don't drink alcohol but they seemed to have a wide selection of alcoholic beverages, classic choice of soft drinks and a small cocktail bar. Definitely worth the time and the money. My son loved the food too and we had a good time. I would eat here again."", 'We went there at around 20:30\nUnfortunately the food was not fresh anymore. Fried foods were too greasy. I suggest a different pricing for those late hours to be fair']","[3, 5, 3]"
ChIJ-0Byhk1QqEcRErevUKIvTPQ,Restaurant & Supermarkt Persepolis,"Kebabs, grilled meats & stews, plus vegetarian options & traditional drinks, in a relaxed setup.",1,"Kurfürstenstraße 127-128, Berlin",52.5023693,13.351735,4.2,"Monday: 11:00 AM – 11:00 PM, Tuesday: 11:00 AM – 11:00 PM, Wednesday: 11:00 AM – 11:00 PM, Thursday: 11:00 AM – 11:00 PM, Friday: 11:00 AM – 12:00 AM, Saturday: 11:00 AM – 12:00 AM, Sunday: 11:00 AM – 11:00 PM",1105,"['This is a quite decent Persian restaurant. We were a group in f people and the service was really good. The staff were also very nice and friendly.\n\nUnfortunately, I can’t speak of prices as we were invited.\n\nThe appetizers are pretty good and the food was also decent.', 'I had a vegetarian option which was tasty and plentiful.  They seemed to be short staffed and they need to improve a bit on their cleaning of the tables.  Also, if you’re bothered by cigarette smoke, people smoke in the outside section and the smell does penetrate the seating inside.  I would eat here again as my meal was good.', 'Very Yummy !!!\nSalad & side dishes not very special But the main is Amazing. I expect grilled chicken may be dry but it is really really juicy and tastes just right. lamb is really good too.\n\nStaffs sooooo nice and have smile always.\nSOOO clean toilet as well !\n\nRecommend you have to visit here 👍🏻']","[5, 4, 5]"
ChIJF5P9mU1QqEcRq8CHl1hlYSU,"Ulrichs - Café, Küche & Kultur","Non-profit, volunteer-run cafe & eatery offering coffee, light German fare & cultural events.",1,"Karl-Heinrich-Ulrichs-Straße 11, Berlin-Bezirk Tempelhof-Schöneberg",52.50180080000001,13.352991,4.6,"Monday: Closed, Tuesday: 2:00 – 6:00 PM, Wednesday: 2:00 – 6:00 PM, Thursday: 2:00 – 6:00 PM, Friday: Closed, Saturday: Closed, Sunday: Closed",191,"['They were super kind, the atmosphere of the local is very free and nice, and the personal was very friendly!!\nToday we were looking for a beer and a knife for making our pocket-lunch and we went inside for asking them. They were super kind and offer us a seat, two plates, butter and cucumber. Very suggested! If I came back to Berlin I will return here.', 'We ate some of the most disgusting Waffles in our whole lifes! Waitress decided to put her coffee on our table while she was smoking her cigarette near us. When we ordered we had to repeat our order at least 3 times. Cannot recommend, even to my worst enemy.', 'Cafe run by volunteers serving different dishes every day. Tried the red lentil soup today - it was basic but super yummy.']","[5, 1, 5]"
ChIJ42kXHflRqEcRVaB3I1QQ8Hc,Oderquelle,Typical dishes like roast pork & tarte flambée at a rustic bar/restaurant with a terrace.,2,"Oderberger Straße 27, Berlin-Bezirk Pankow",52.5401288,13.4060656,4.4,"Monday: 6:00 PM – 12:00 AM, Tuesday: 6:00 PM – 12:00 AM, Wednesday: 6:00 PM – 12:00 AM, Thursday: 6:00 PM – 12:00 AM, Friday: 6:00 PM – 12:00 AM, Saturday: 6:00 PM – 12:00 AM, Sunday: 12:00 – 11:00 PM",765,"['I love roast pork. We got lucky by coming in without reservation, but reserve a table if you want to come here.\n\nMy friend is vegetarian and he got several options. 💚', ""We came here for a traditional meal on the last night of our honeymoon as we wanted something suitable for a vegan and a meat eater.\n\nWhat a fantastic place! The vegan pretzel dumplings with mushrooms are superb; a truly unique meal I will be dreaming about for a long time. My husband's pork and potato went down a treat. The staff were superb, the location was easy to find and the ambience was perfect for a cosy Sunday evening meal."", 'I had schnitzel and potato-cucumber salat. It was perfect summer food!']","[5, 5, 5]"
ChIJow5SxuxRqEcRpk680jewg50,La Buvette - Grill Français,"Mussels, beef tartare & entrecôte steak, plus French wines, at a cozy, understated brasserie.",2,"Danziger Straße 17, Berlin",52.5407483,13.4157007,4.5,"Monday: Closed, Tuesday: 6:00 – 11:00 PM, Wednesday: 6:00 – 11:00 PM, Thursday: 6:00 – 11:00 PM, Friday: 6:00 – 11:00 PM, Saturday: 6:00 – 11:00 PM, Sunday: Closed",314,"['Went there today and was really happy about the spontaneous decision. The food was tasty and a proper portion, the service was friendly and professional. It is not cheap but adequate to the quality. Definitely looking forward to going there again.', 'Our second visit. This time we brought along sone friends who loved it, too! The menu is not very extensive but the food is very good! The vine card also holds something for everyones taste. We will be back!', 'Always a great night at La Buvette. The French staples are well interpreted, the wine list is good value and the the staff are unfailing in their desire to provide you with a great experience. Will always be back!']","[5, 5, 5]"
ChIJ07hx2gFSqEcR-H0iMVOy6BI,Burgerie,"Casual stop for artisan burgers cooked on a lava stone grill, with an array of toppings, plus fries.",2,"Schönhauser Allee 50, Berlin-Bezirk Pankow",52.542506,13.412613,4.4,"Monday: 1:00 – 9:30 PM, Tuesday: 1:00 – 9:30 PM, Wednesday: 1:00 – 9:30 PM, Thursday: 1:00 – 9:30 PM, Friday: 1:00 – 9:30 PM, Saturday: 1:00 – 9:30 PM, Sunday: 1:00 – 9:30 PM",1201,"['Burgerie offers burgers for everyone. Whether you’re a meat eater, vegetarian, vegan or want to enjoy a gluten-free burger: they know how to satisfy their guests and their hunger for a good burger. I enjoyed the gluten-free Rabby burger, made from kohlrabi. It was tasteful, delicious but also nutritious. You can sit outside or indoors, depending on how you handle the street vibe/sounds. Big recommend to go here!', 'Burgerie is one of the best burgers in Berlin, particularly due to the flame grilled burgers. They also are a wonderful place to meet for friends with different diets, to include gluten free, vegetarian, etc. Highly recommend!', 'The go-to place for celiacs looking for a gluten free burger. Indoor sitting is quite limited, thus I would recommend reserving a table in advance. Has the ""family-business"" atmosphere. Would recommend the fried sweet potatoes on the side.']","[5, 5, 4]"
ChIJ-ZwOGflRqEcRkAnldfn_14c,Café Krone,"Sandwiches, brunch & pancakes served in a rustic, warm venue that has a terrace & vegan options.",2,"Oderberger Straße 38, Berlin-Bezirk Pankow",52.53974400000001,13.406048,4.6,"Monday: 9:00 AM – 6:00 PM, Tuesday: 9:00 AM – 6:00 PM, Wednesday: 9:00 AM – 6:00 PM, Thursday: 9:00 AM – 6:00 PM, Friday: 9:00 AM – 6:00 PM, Saturday: 9:00 AM – 6:00 PM, Sunday: 9:00 AM – 6:00 PM",2123,"['Definitely a gem in the neighborhood. I see a looong queue here a lot of weekends and now I understand why.\n\nThe food, staff, service, ambiance, all was great and we left with a smile on our faces.\n\nThe menu is extensive and we both love the savory and sweet plates.\n\nWe’ll be back to try more delicious food for sure.', ""Loved the variety in the dishes they offer! We tried the pink beetroot soup, pistaciho pancakes and omelette toast and it honestly all tasted great. Also particularly loved the cold brew martini, highly recommend! They don't do reservations on weekends but do take card!"", 'Although the café was really busy when we arrived, we only had to wait 10-15 mins and once sat down, our food and drinks came quickly (good job to the waitresses and chefs).\nThe tender surrender sandwich was easily one of the best sandwiches I’ve ever eaten 11/10!!!! My friend got the eggs benedict and said it was a great classic however considering the price, it could’ve maybe been decorated more. Would still highly recommend!!']","[5, 5, 5]"
ChIJv5OqEP9RqEcRlYUSZlZ145c,Italian Food Berlin,"Unpretentious canteen with outdoor seating, spotlighting an extensive pizza & pasta menu.",1,"Kastanienallee 4, Berlin-Bezirk Pankow",52.5402934,13.4111669,4.4,"Monday: 11:00 AM – 4:00 AM, Tuesday: 11:00 AM – 4:00 AM, Wednesday: 11:00 AM – 4:00 AM, Thursday: 11:00 AM – 4:00 AM, Friday: 11:00 AM – 4:00 AM, Saturday: 11:00 AM – 4:00 AM, Sunday: 11:00 AM – 4:00 AM",1955,"['Need an easy quick yummy meal? This is your place! Super cheap but good quality, the food serving was big and very filling. They accepted cash or card and the food came out pretty quick. We ate outside but they do have indoor seating as well.', ""First of all, the SEO is unbeatable with a name like that. I've been visiting this venue for close to 10 years now and I'm yet to be disappointed. Reasonably priced yet unreasonably tasty. Can't go wrong with a plate of gnocchi with a side of pizza and some bread rolls for good measure if you're a big eater."", 'The lasagne is simply great. They customise the dish upon request. Large portions. And low price.\nPizza is not authentic Italian, but it has its own signature, and I liked it very much.\n\nOverall I would definitely recommend.']","[5, 5, 5]"
ChIJ0XSbSUdSqEcRTw-0D-nusuQ,Mirabelle,"Regional dishes like tarte flambée, plus vegan options, in a laid-back cafe with a terrace.",2,"Schulzestraße 21, Berlin-Bezirk Pankow",52.56765739999999,13.3906822,4.2,"Monday: 12:00 – 9:00 PM, Tuesday: 12:00 – 9:00 PM, Wednesday: 12:00 – 9:00 PM, Thursday: 12:00 – 9:00 PM, Friday: 12:00 – 9:00 PM, Saturday: 10:00 AM – 9:00 PM, Sunday: 10:00 AM – 8:00 PM",738,"['They have delicious German food with a fun vegetarian twist, as well as all the usual meat-based options.', 'The food took around 50 minutes to arrive, something really annoying considerably when you only order two simple dishes from the menu. The kitchen is very slow and the service is very slow. The food was not something spectacular for all the waiting time. no wonder..!!!', 'Exemplary German comfortable feel and cordial staff with a cutting edge (thus exceptionally delectable!) take on the cooking, particularly the soups. Strongly suggested.😍😘😘']","[5, 2, 5]"
ChIJqQygjjBOqEcR8CcHBbBvYpI,Gaststätte Berliner Wappen,"Down-to-earth tavern serving up big portions of schnitzel, steak & matjes herring, plus draft beer.",1,"Michaelkirchplatz 11, Berlin",52.5077861,13.4205523,4.4,"Monday: 3:00 PM – 12:00 AM, Tuesday: 3:00 PM – 12:00 AM, Wednesday: 3:00 PM – 12:00 AM, Thursday: 3:00 PM – 12:00 AM, Friday: 3:00 PM – 12:00 AM, Saturday: 6:00 PM – 12:00 AM, Sunday: Closed",465,"['As a foreigner who can’t speak German, I always feel so nervous to order food. But this place has good vibe, a lady offered me English menu. The food is delicious, taste like home made. With the cozy sunshine, I believe you will have a good time here!', 'Salt of the earth , true to its taste, all the dishes are amazing here. Particularly the peach with steak which I didn’t know was a killer combination . And the Salmon with Asparagus.With great Sparkling Wine options of-course. Kindly choose anything with pork.\n\nEven though I couldn’t speak much Deustch, everyone was trying to help and figure out me and my friends order.', 'Traveled here for the weekend with some friends - this is some of the best German food I’ve ever eaten. Fair prices and friendly owner.']","[5, 4, 5]"
ChIJ4_DqJGhOqEcRbP-PsJABgQo,Kos House,"Greek meze platters, grills & ouzo in a cozy, brick-lined space with a covered terrace.",2,"Karl-Marx-Allee 129, Berlin-Bezirk Friedrichshain-Kreuzberg",52.5168854,13.4488699,4.4,"Monday: 12:00 PM – 12:00 AM, Tuesday: 12:00 PM – 12:00 AM, Wednesday: 12:00 PM – 12:00 AM, Thursday: 12:00 PM – 12:00 AM, Friday: 12:00 PM – 12:00 AM, Saturday: 12:00 PM – 12:00 AM, Sunday: 12:00 PM – 12:00 AM",2005,"[""Great place! The staff are lovely and we're very welcoming to us, and the food is delicious. Nice spot with outdoor seating away from the hustle."", ""This restaurant is INCREDIBLE! So so cosy and well decorated, lovely atmosphere. The service is amazing (thank you Georgios for being a great waiter to us) and the food was truly out of this world. Super delicious! Wine was tasty too. I recommend buying lots of little dishes and sharing, it's the best way to sample lots of their delicious dishes. The broccoli is so worth trying as well, I would eat that every day for the rest of my life if I could :D"", 'We visited this amazing restaurant today!\nEverything was just perfect, the food was delicious, the people so kind and friendly, they made our trip in Berlin even better!!!\nTotally recommend it, if you are in Berlin you should definitely go there for the best Greek food in town!']","[5, 5, 5]"
ChIJSyEH0WlOqEcRphf6Xaswm30,Acapulco Berlin,"Quesadillas, burritos & grilled meats, plus margaritas & tequila, in a vibrant, plant-filled space.",2,"Karl-Marx-Allee 115, Berlin",52.5170555,13.4467828,4.3,"Monday: Closed, Tuesday: 4:00 PM – 12:00 AM, Wednesday: 4:00 PM – 12:00 AM, Thursday: 4:00 PM – 12:00 AM, Friday: 4:00 PM – 12:00 AM, Saturday: 11:00 AM – 12:00 AM, Sunday: 11:00 AM – 12:00 AM",1156,"['The food is super delicious! And we got it quite fast. Friendly staff. Recommended.', ""Was a decent place with some decent food. Service was ok but not bad either. Caught a weird vibe from the server, not polite but not rude. The type of service you wouldn't complain about but wouldn't leave a tip either.\n\nFound the lighting to be a bit too dim.. still, it wasn't a bad experience despite how I'm writing here."", 'The reason for the bad review consists on the strange and suspicious behaviour of a waiter who was insisting to make me Jump into a Car when he found I was waiting for an Uber. I paid the bill and activated the app Still in side the bar. He left the bar to the corner where it is the pick up point and started to conduct me to this particular bolt car saying that in Germany the Car plaque sometimes does not match the one disclosed in the app. I ignored but I recommend attention for Women who eventually go to this bar and find someone from the staff with the same behaviour']","[5, 4, 1]"
ChIJ-fDsLWhOqEcRSGTi8r13J70,Cafe & Bakery Kosan,"No-frills place for breakfast, open sandwiches & pastries like the classic ""Berliner"" doughnut.",1,"Karl-Marx-Allee 123, Berlin-Bezirk Friedrichshain-Kreuzberg",52.5169454,13.4479657,4.6,"Monday: Closed, Tuesday: 7:00 AM – 8:00 PM, Wednesday: 7:00 AM – 8:00 PM, Thursday: 7:00 AM – 8:00 PM, Friday: 7:00 AM – 8:00 PM, Saturday: 7:00 AM – 8:00 PM, Sunday: 7:00 AM – 8:00 PM",406,"[""If I stayed around here I would visit every morning. It's good priced, good taste, and different from the kind of breakfast that can be found in other places in the world. I'm not in Berlin to eat English breakfast or pancakes, so this was perfect."", 'I went for a long walk and started feeling cold. By chance, I stumbled upon this charming café on my way. I decided to step in and ordered a small coffee for 2 Euros. The owner greeted me with a warm smile and was incredibly welcoming. As I entered the café, I noticed a sign that truly warmed my heart. See attached picture :)', 'Finding a place to have a cup of coffee + WiFi early in the morning is not easy in Berlin but we were lucky with this cute place. Staff is very friendly and welcoming and they make great coffee. Breakfast is delicious - omelette with vegetables + fresh bagels. You can also have many different pastries and all of them seem fresh. Prices are reasonable and WiFi works great. 5/5 :)']","[5, 5, 5]"
